"trip_id_raw","tender_date","eta_operation","ata_operation","pickup_location_raw","delivery_area_raw","carrier_code_raw","vehicle_type_raw","cargo_group_raw","vfr_pct","vfr_by_ton","vfr_by_volume","planned_ton","planned_cbm"
"DI0199455","2026-04-15","2026-04-16 17:00:00","2026-04-16 08:03:22","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",100,100,100,1.7512800000000004,18.150004000000003
"DI0199456","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:29:53","Kho trong - BKD","South East","ANH SON","2T","FRESH",45.96666666666667,20.0119,45.96666666666667,0.400238,5.516
"DI0199511","2026-04-15","2026-04-16 17:00:00","2026-04-16 12:40:46","Kho trong - NKD","North East - North West","TLL","3.5T","DRY, FRESH",89.85829411764708,48.37168571428572,89.85829411764708,1.693009,15.275910000000003
"DI0199512","2026-04-15","2026-04-16 17:00:00","2026-04-16 16:27:06","Kho trong - NKD","North East - North West","TLL","2T","POSM, DRY, FRESH",100,100,100,3.061029,27.15853500000001
"DI0199513","2026-04-15","2026-04-16 17:00:00","2026-04-16 17:00:00","Kho trong - NKD","North Central Coast","TLL","5T","DRY",100,74.35807999999999,100,3.7179039999999994,31.642146
"DI0199514","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:41:38","Kho trong - NKD","North East - North West","TLL","5T","DRY, FRESH",76.73885909090913,40.525960000000005,76.73885909090913,2.026298,16.882549000000008
"DI0199565","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:25:18","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",50.04284761904763,22.37225454545455,50.04284761904763,2.460948,21.017996000000004
"DI0199566","2026-04-15","2026-04-16 17:00:00","2026-04-16 16:26:33","Kho ngoài - NKD","North Central Coast","HDA","5T","DRY",100,100,100,2.8920000000000003,23.666998999999997
"DI0199567","2026-04-15","2026-04-16 17:00:00","2026-04-16 06:42:09","Kho trong - NKD","Ha Noi","HDA","11T","DRY, FRESH",76.64995,32.93781818181819,76.64995,3.6231600000000004,32.192979
"DI0199568","2026-04-15","2026-04-16 17:00:00","2026-04-16 09:57:39","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",100,100,98.7561047619048,3.3336059999999987,26.653019999999998
"DI0199569","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:35:51","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",100,100,91.87272727272729,0.7079390000000001,8.568000000000001
"DI0199570","2026-04-15","2026-04-16 17:00:00","2026-04-16 14:41:29","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",100,100,100,1.2864619999999998,14.312856000000002
"DI0199571","2026-04-15","2026-04-16 17:00:00","2026-04-16 09:18:50","Kho trong - NKD","North East - North West","HDA","3.5T","POSM, DRY, FRESH",100,65.46008571428573,100,2.291103,19.036468000000003
"DI0199572","2026-04-15","2026-04-16 17:00:00","2026-04-17 03:30:06","Kho trong - NKD","Ha Noi","HDA","3.5T","DRY, POSM, FRESH",100,100,100,1.3761800000000002,14.300443999999997
"DI0199573","2026-04-15","2026-04-16 17:00:00","2026-04-16 09:21:38","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",56.54004761904763,23.581154545454545,56.54004761904763,2.593927,23.746820000000003
"DI0199574","2026-04-15","2026-04-16 17:00:00","2026-04-16 08:54:42","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",100,100,100,1.5766600000000002,14.569811999999999
"DI0199575","2026-04-15","2026-04-16 17:00:00","2026-04-16 10:23:56","Kho ngoài - NKD","Ha Noi","HDA","5T","DRY",100,100,93.22729090909091,2.9443590000000004,20.090004
"DI0199576","2026-04-15","2026-04-16 17:00:00","2026-04-16 10:05:21","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",100,100,100,1.9049360000000002,19.712420000000005
"DI0199577","2026-04-15","2026-04-16 17:00:00","2026-04-16 15:46:56","Kho ngoài - NKD","North Central Coast","HDA","5T","DRY",100,100,100,1.3934600000000001,10.474000000000004
"DI0199578","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:38:49","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",51.51938095238095,26.333345454545462,51.51938095238095,1.9608999999999999,21.660139999999995
"DI0199580","2026-04-15","2026-04-16 17:00:00","2026-04-16 09:59:28","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",100,100,100,1.8518340000000004,16.121976000000004
"DI0199581","2026-04-15","2026-04-16 17:00:00","2026-04-16 14:52:09","Kho trong - NKD","Ha Noi","HDA","3.5T","DRY, FRESH",100,100,100,1.540881,17.486652000000003
"DI0199582","2026-04-15","2026-04-16 17:00:00","2026-04-16 08:03:55","Kho trong - NKD","North East - North West","HDA","1.4T","DRY, FRESH",93.15012499999999,45.7025,93.15012499999999,0.6398349999999999,7.45201
"DI0199583","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:35:09","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",48.30401904761904,20.910781818181817,48.30401904761904,2.300186,20.287688
"DI0199584","2026-04-15","2026-04-16 17:00:00","2026-04-16 15:02:29","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",100,100,100,0.931552,8.138912
"DI0199586","2026-04-15","2026-04-16 17:00:00","2026-04-16 15:03:56","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",90.75749090909092,37.17554000000001,90.75749090909092,1.8587770000000006,19.966648000000003
"DI0199587","2026-04-15","2026-04-16 17:00:00","2026-04-16 06:38:34","Kho trong - NKD","Ha Noi","HDA","2.5T","FRESH",56.23076923076924,21.9028,56.23076923076924,0.54757,7.310000000000001
"DI0199589","2026-04-15","2026-04-16 17:00:00","2026-04-16 13:07:22","Kho ngoài - NKD","North Central Coast","HDA","2.5T","DRY",66.70835,43.53096,66.70835,1.088274,8.005002
"DI0199591","1970-01-01","2026-04-16 17:00:00","2026-04-16 17:00:00","Kho ngoài - NKD","North Central Coast","HDA","11T","DRY",29.645238095238092,13.737727272727273,29.645238095238092,1.5111500000000002,12.450999999999999
"DI0199592","2026-04-15","2026-04-16 17:00:00","2026-04-16 11:26:05","Kho trong - NKD","North Central Coast","HDA","11T","DRY, POSM, FRESH",32.46514285714287,13.013245454545455,32.46514285714287,1.431457,13.635360000000006
"DI0199593","2026-04-15","2026-04-16 17:00:00","2026-04-16 16:13:50","Kho trong - NKD","","HDA","1.4T","DRY, FRESH",97.68199999999987,46.114928571428585,97.68199999999987,0.6456090000000002,7.8145599999999895
"DI0199594","2026-04-15","2026-04-16 17:00:00","2026-04-16 09:50:35","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,100,100,0.9148189999999998,7.716548000000001
"DI0199595","2026-04-15","2026-04-16 17:00:00","2026-04-16 16:49:15","Kho trong - NKD","Ha Noi","HDA","11T","DRY, POSM, FRESH",51.35700476190476,16.240545454545455,51.35700476190476,1.78646,21.569942
"DI0199596","2026-04-15","2026-04-16 17:00:00","2026-04-16 14:21:39","Kho ngoài - NKD","Ha Noi","HDA","5T","DRY",53.93181818181818,29.422800000000002,53.93181818181818,1.4711400000000001,11.865
"DI0199598","2026-04-15","2026-04-16 17:00:00","2026-04-16 07:53:22","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",100,100,100,2.3283400000000003,21.045916000000005
"DI0199599","2026-04-15","2026-04-16 17:00:00","2026-04-16 14:35:52","Kho ngoài - NKD","Ha Noi","HDA","1.4T","DRY",100,75.82414285714289,100,1.0615380000000003,8.368998
"DI0199600","2026-04-15","2026-04-16 17:00:00","2026-04-16 14:52:33","Kho ngoài - NKD","Ha Noi","HDA","5T","DRY",84.01818636363637,45.207080000000005,84.01818636363637,2.260354,18.484001000000003
"DI0199601","2026-04-15","2026-04-16 17:00:00","2026-04-16 05:49:06","Kho trong - NKD","Ha Noi","HDA","5T","DRY, POSM, FRESH",85.17755454545456,71.14388000000001,85.17755454545456,1.6028639999999998,17.379062000000005
"DI0199602","2026-04-15","2026-04-16 17:00:00","2026-04-16 11:46:21","Kho ngoài - NKD","Ha Noi","HDA","2.5T","DRY",67.29174166666667,47.82304,67.29174166666667,1.195576,8.075009
"DI0199603","2026-04-15","2026-04-16 17:00:00","2026-04-16 10:17:38","Kho trong - NKD","Ha Noi","HDA","5T","DRY, POSM, FRESH",100,100,100,1.6769820000000002,19.500244000000002
"DI0199614","2026-04-15","2026-04-16 17:00:00","2026-04-16 13:40:02","Kho trong - NKD","","HDA","11T","DRY",52.80133333333333,35.441900000000004,52.80133333333333,3.898609000000001,22.17656
"DI0199615","2026-04-15","2026-04-16 17:00:00","2026-04-16 13:45:47","Kho trong - NKD","","HDA","11T","DRY",60.337777777777944,22.803072727272674,60.337777777777944,2.5083379999999944,27.152000000000076
"DI0199618","2026-04-15","2026-04-16 17:00:00","2026-04-16 13:47:57","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",100,14.3904,100,0.287808,12.672
"DI0199620","2026-04-16","2026-04-16 17:00:00","2026-04-16 17:00:00","Kho ngoài - NKD","Ha Noi","HDA","5T","DRY",77.83180454545456,41.42236,77.83180454545456,2.071118,17.122997
"DI0199819","2026-04-16","2026-04-17 07:00:00","2026-04-17 06:26:18","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","FRESH",98.45000000000003,42.09995,98.45000000000003,0.8419989999999999,11.814000000000004
"DI0199822","2026-04-16","2026-04-17 07:00:00","2026-04-17 07:23:56","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","FRESH",42.925000000000004,18.759700000000002,42.925000000000004,0.375194,5.151000000000001
"DI0199823","2026-04-16","2026-04-17 07:00:00","2026-04-17 05:46:32","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","FRESH",100,100,65.32500000000002,0.44138600000000006,6.223000000000001
"DI0199834","2026-04-16","2026-04-17 07:00:00","2026-04-17 08:10:47","Kho trong - NKD","North East - North West","TLL","5T","FRESH",37.18181818181818,11.952279999999998,37.18181818181818,0.597614,8.18
"DI0199852","2026-04-16","2026-04-17 07:00:00","2026-04-17 08:12:26","Kho trong - NKD","Ha Noi","HDA","1.4T","FRESH",74.6375,32.91728571428571,74.6375,0.460842,5.971
"DI0199872","2026-04-16","2026-04-17 07:00:00","2026-04-17 11:51:34","Kho trong - NKD","Ha Noi","HDA","5T","FRESH",68.03636363636366,22.51212,68.03636363636366,1.1256059999999999,14.968000000000004
"DI0199806","2026-04-16","2026-04-17 07:30:00","2026-04-17 08:46:18","Kho trong - BKD","South East","ANH SON","2T","FRESH",100,44.40744999999999,100,0.8881489999999997,12.557001
"DI0199815","2026-04-16","2026-04-17 07:30:00","2026-04-17 07:30:00","Kho trong - BKD","South East","ANH SON","2T","FRESH",100,100,100,0.953124,12.838000000000001
"DI0199853","2026-04-16","2026-04-17 08:00:00","2026-04-17 10:44:38","Kho trong - NKD","North East - North West","HDA","11T","FRESH",31.611904761904775,9.202854545454544,31.611904761904775,1.012314,13.277000000000005
"DI0199690","2026-04-16","2026-04-17 15:30:00","2026-04-17 09:14:10","Kho trong - BKD","Mekong 1","THANH AN","8T","DRY, FRESH",64.8188,25.937512500000015,64.8188,2.075001000000001,20.742016
"DI0199693","2026-04-16","2026-04-17 15:30:00","2026-04-17 08:23:38","Kho trong - BKD","Mekong 1","THANH AN","3.5T","DRY, FRESH",80.99411764705883,30.03534285714286,80.99411764705883,1.0512370000000002,13.769000000000002
"DI0199699","2026-04-16","2026-04-17 15:30:00","2026-04-17 14:17:45","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",86.44550000000002,52.40602000000001,86.44550000000002,1.6557089999999999,18.602010000000007
"DI0199809","2026-04-16","2026-04-17 15:30:00","2026-04-17 09:17:16","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,47.909949999999995,100,0.9581989999999999,12.539000999999999
"DI0199810","2026-04-16","2026-04-17 15:30:00","2026-04-17 07:50:45","Kho trong - BKD","","ANH SON","2T","FRESH",100,100,95.16666666666669,0.6706439999999999,9.932000000000002
"DI0199811","2026-04-16","2026-04-17 15:30:00","2026-04-17 11:11:19","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",33.74166666666667,14.690599999999998,33.74166666666667,0.29381199999999996,4.0489999999999995
"DI0199812","2026-04-16","2026-04-17 15:30:00","2026-04-17 04:53:25","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",93.62505833333336,46.45969999999999,93.62505833333336,0.9291939999999999,11.235007000000003
"DI0199813","2026-04-16","2026-04-17 15:30:00","2026-04-17 15:30:00","Kho trong - BKD","","ANH SON","2T","DRY",100,100,77.56686666666666,2.2044550000000003,9.308024
"DI0199814","2026-04-16","2026-04-17 15:30:00","2026-04-17 08:15:13","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,100,97.01666666666667,1.075078,10.834000000000001
"DI0199820","2026-04-16","2026-04-17 15:30:00","2026-04-17 08:38:16","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,49.50439999999999,100,0.9900879999999999,12.741808
"DI0199821","2026-04-16","2026-04-17 15:30:00","2026-04-17 11:49:55","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, POSM",86.6334,52.4607,86.6334,1.11827,10.684007999999999
"DI0199824","2026-04-16","2026-04-17 15:30:00","2026-04-17 10:27:42","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",93.73335000000002,46.06649999999999,93.73335000000002,0.9213299999999999,11.248002000000001
"DI0199914","2026-04-16","2026-04-17 15:30:00","2026-04-17 11:19:14","Kho trong - BKD","","ANH SON","2T","DRY",96.89194166666668,95.33239999999998,96.89194166666668,1.9066479999999997,11.627033
"DI0199917","2026-04-16","2026-04-17 15:30:00","2026-04-17 12:05:09","Kho trong - BKD","","ANH SON","2T","DRY",97.30349166666667,84.0002,97.30349166666667,1.680004,11.676419000000001
"DI0199807","2026-04-16","2026-04-17 16:00:00","2026-04-17 09:18:24","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,69.16199999999999,100,1.3832399999999998,13.045999000000002
"DI0199808","2026-04-16","2026-04-17 16:00:00","2026-04-17 11:36:35","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",95.29165,90.51755,95.29165,1.810351,11.434998
"DI0199826","2026-04-16","2026-04-17 16:00:00","2026-04-17 09:42:27","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",25.55,13.9531,25.55,0.279062,3.0660000000000003
"DI0199827","2026-04-16","2026-04-17 16:00:00","2026-04-17 05:32:08","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",31.700033333333334,20.984849999999998,31.700033333333334,0.419697,3.804004
"DI0199828","2026-04-16","2026-04-17 16:00:00","2026-04-17 16:00:00","Kho trong - BKD","","ANH SON","2T","DRY",49.5,6.7455,49.5,0.13491,5.94
"DI0199829","2026-04-16","2026-04-17 16:00:00","2026-04-17 11:02:59","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",98.07501666666666,83.79560000000001,98.07501666666666,1.6759120000000003,11.769001999999999
"DI0199830","2026-04-16","2026-04-17 16:00:00","2026-04-17 07:22:50","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","FRESH",41.43333333333334,16.949849999999998,41.43333333333334,0.338997,4.972
"DI0199831","2026-04-16","2026-04-17 16:00:00","2026-04-17 09:52:08","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",59.4,8.0946,59.4,0.161892,7.128
"DI0199832","2026-04-16","2026-04-17 16:00:00","2026-04-17 09:55:02","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",100,68.32095,100,1.366419,12.036212
"DI0199915","2026-04-16","2026-04-17 16:00:00","2026-04-17 10:30:17","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",100,72.1895,100,1.44379,12.179996000000001
"DI0199916","2026-04-16","2026-04-17 16:00:00","2026-04-17 12:17:03","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",100,79.5269,100,1.590538,12.920006
"DI0199509","2026-04-15","2026-04-17 17:00:00","2026-04-16 10:51:36","Kho trong - NKD","North Central Coast","TLL","3.5T","DRY, FRESH",100,100,100,3.1936999999999998,31.375107999999997
"DI0199510","2026-04-15","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - NKD","North Central Coast","TLL","5T","DRY",100,61.30584,100,3.065292,22.648220000000002
"DI0199691","2026-04-16","2026-04-17 17:00:00","2026-04-17 07:54:27","Kho trong - BKD","Mekong 1","THANH AN","8T","DRY, FRESH",55.63794827586209,21.3944875,55.63794827586209,1.711559,16.135005000000007
"DI0199692","2026-04-16","2026-04-17 17:00:00","2026-04-17 14:58:21","Kho trong - BKD","Mekong 1","THANH AN","2T","DRY",87.59180000000002,72.37010000000001,87.59180000000002,1.4474020000000003,10.511016000000001
"DI0199694","2026-04-16","2026-04-17 17:00:00","2026-04-17 15:03:01","Kho trong - BKD","Mekong 1","THANH AN","11T","DRY, POSM, FRESH",95.38288000000003,30.040845454545465,95.38288000000003,3.304493000000001,33.38400800000001
"DI0199695","2026-04-16","2026-04-17 17:00:00","2026-04-17 10:34:41","Kho trong - BKD","Mekong 1","THANH AN","5T","DRY, FRESH",74.41367272727275,37.06252000000001,74.41367272727275,1.8531260000000005,16.371008000000007
"DI0199696","2026-04-16","2026-04-17 17:00:00","2026-04-17 10:03:37","Kho trong - BKD","Mekong 1","THANH AN","2T","DRY, FRESH",73.08343333333336,53.124349999999986,73.08343333333336,1.0716629999999996,8.916012000000004
"DI0199697","2026-04-16","2026-04-17 17:00:00","2026-04-17 15:24:00","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",98.78642272727274,57.986160000000005,98.78642272727274,1.9130090000000002,20.925013
"DI0199698","2026-04-16","2026-04-17 17:00:00","2026-04-17 10:50:27","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",87.68549545454549,36.614580000000004,87.68549545454549,1.8399050000000001,19.436809000000007
"DI0199700","2026-04-16","2026-04-17 17:00:00","2026-04-17 16:19:32","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",58.61539615384616,24.420899999999996,58.61539615384616,1.2210449999999997,15.240003000000002
"DI0199701","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:57:22","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",78.27004999999998,35.14475999999999,78.27004999999998,1.7572379999999996,17.219410999999997
"DI0199702","2026-04-16","2026-04-17 17:00:00","2026-04-17 18:38:26","Kho trong - BKD","South Central Coast","ANH SON","5T","DRY, POSM, FRESH",73.89109615384616,68.99912,73.89109615384616,1.4806820000000005,17.649685000000005
"DI0199703","2026-04-16","2026-04-17 17:00:00","2026-04-20 10:47:39","Kho trong - BKD","South East","ANH SON","11T","DRY, FRESH",90.77196904761912,39.04255454545455,90.77196904761912,4.294681000000001,38.12422700000003
"DI0199704","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - BKD","South East","ANH SON","11T","DRY, FRESH",67.69672857142857,31.95013636363638,67.69672857142857,3.5145150000000016,28.432626
"DI0199705","2026-04-16","2026-04-17 17:00:00","2026-04-20 16:59:13","Kho trong - BKD","South Central Coast","ANH SON","11T","POSM, DRY, FRESH",100,100,100,5.505755999999997,47.96922599999998
"DI0199706","2026-04-16","2026-04-17 17:00:00","2026-04-18 16:04:58","Kho trong - BKD","South Central Coast","ANH SON","11T","POSM, DRY, FRESH",100,100,100,5.006661000000001,46.62571000000003
"DI0199707","2026-04-16","2026-04-17 17:00:00","2026-04-18 10:19:53","Kho trong - BKD","South East - Lam Dong","ANH SON","11T","DRY, FRESH",100,38.49236363636365,100,4.234160000000001,47.634428
"DI0199708","2026-04-16","2026-04-17 17:00:00","2026-04-18 14:49:09","Kho trong - BKD","Central highland","ANH SON","11T","DRY, FRESH",100,55.68508181818183,100,4.284315000000001,43.36062599999997
"DI0199767","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:33:09","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",63.22309615384616,33.81510000000001,63.22309615384616,1.6907550000000002,16.438005
"DI0199768","2026-04-16","2026-04-17 17:00:00","2026-04-17 10:47:10","Kho trong - BKD","South East","ANH SON","5T","DRY, POSM, FRESH",99.57233461538462,58.38553999999999,99.57233461538462,2.9192769999999997,25.888807000000003
"DI0199769","2026-04-16","2026-04-17 17:00:00","2026-04-18 14:48:05","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",99.17005769230771,59.57656000000001,99.17005769230771,2.9788280000000005,25.784215000000003
"DI0199770","2026-04-16","2026-04-17 17:00:00","2026-04-17 18:00:04","Kho trong - BKD","South East","ANH SON","5T","POSM, DRY, FRESH",100,57.61128,100,2.880564,26.26837600000001
"DI0199771","2026-04-16","2026-04-17 17:00:00","2026-04-17 08:01:30","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",46.01153076923077,21.294900000000005,46.01153076923077,1.0647450000000003,11.962998
"DI0199772","2026-04-16","2026-04-17 17:00:00","2026-04-17 08:31:19","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",100,58.436279999999975,100,2.921813999999999,28.28002100000001
"DI0199773","2026-04-16","2026-04-17 17:00:00","2026-04-17 11:48:58","Kho trong - BKD","South East","ANH SON","8T","DRY, FRESH",100,73.96271250000001,100,5.917017,41.27506300000002
"DI0199774","2026-04-16","2026-04-17 17:00:00","2026-04-19 07:54:55","Kho trong - BKD","South East","ANH SON","11T","DRY",100,50.38781818181819,100,5.542660000000001,49.133979
"DI0199775","2026-04-16","2026-04-17 17:00:00","2026-04-17 13:09:14","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",96.08345833333335,53.61004999999997,96.08345833333335,1.0722009999999995,11.530015000000004
"DI0199816","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:38:15","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",62.570008333333334,36.6403,62.570008333333334,0.7328060000000001,7.508401
"DI0199817","2026-04-16","2026-04-17 17:00:00","2026-04-17 07:29:26","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,70.82629999999999,100,1.4165259999999997,13.889001000000002
"DI0199818","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:48:44","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",30.658316666666668,21.010249999999996,30.658316666666668,0.42020499999999994,3.678998
"DI0199825","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",80.05009166666666,49.92215,80.05009166666666,0.9984430000000001,9.606010999999999
"DI0199833","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - NKD","North Central Coast","TLL","11T","DRY, FRESH",55.61215333333334,40.26333636363636,55.61215333333334,2.4746070000000002,23.319469
"DI0199836","2026-04-16","2026-04-17 17:00:00","2026-04-17 16:17:53","Kho trong - NKD","North East - North West","TLL","3.5T","DRY, FRESH",68.8784705882353,67.38365714285713,68.8784705882353,1.3763359999999998,10.965340000000001
"DI0199837","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - NKD","North East - North West","TLL","8T","POSM, DRY, FRESH",73.31809999999997,31.6915375,73.31809999999997,2.535323,23.461791999999992
"DI0199841","2026-04-16","2026-04-17 17:00:00","2026-04-17 10:01:42","Kho trong - NKD","North East - North West","HDA","3.5T","DRY, FRESH",58.21877647058823,34.18794285714286,58.21877647058823,1.1965780000000001,9.897191999999999
"DI0199842","2026-04-16","2026-04-17 17:00:00","2026-04-17 18:02:26","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",51.04204761904762,22.830745454545454,51.04204761904762,2.380008,26.37766
"DI0199844","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:17:32","Kho trong - NKD","North East - North West","HDA","11T","DRY, POSM, FRESH",68.85273333333335,45.90112727272726,68.85273333333335,3.0825140000000006,27.332148000000004
"DI0199845","2026-04-16","2026-04-17 17:00:00","2026-04-17 07:45:24","Kho trong - NKD","Ha Noi","HDA","5T","POSM, FRESH",55.050000000000004,19.653420000000004,55.050000000000004,1.101413,13.774999999999999
"DI0199846","2026-04-16","2026-04-17 17:00:00","2026-04-17 11:43:01","Kho trong - NKD","Ha Noi","HDA","5T","DRY",96.8072,96.8072,74.49910454545456,1.8581999999999999,13.525802999999998
"DI0199847","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:10:27","Kho trong - NKD","Ha Noi","HDA","11T","DRY, FRESH",84.02937142857142,31.295572727272724,84.02937142857142,3.4425129999999995,35.292336
"DI0199848","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:32:50","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",46.634000000000015,19.92947272727272,46.634000000000015,2.1922419999999994,19.586280000000006
"DI0199849","2026-04-16","2026-04-17 17:00:00","2026-04-17 14:12:53","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",100,86.61583636363639,100,5.567930000000001,44.791584
"DI0199850","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:18:29","Kho trong - NKD","Ha Noi","HDA","2.5T","POSM, DRY, FRESH",100,100,100,0.9163610000000001,8.293772
"DI0199851","2026-04-16","2026-04-17 17:00:00","2026-04-17 15:30:32","Kho trong - NKD","North East - North West","HDA","1.4T","DRY, POSM, FRESH",99.25000000000001,47.65892857142858,99.25000000000001,0.6672250000000001,7.940000000000001
"DI0199854","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho trong - NKD","Ha Noi","HDA","3.5T","DRY, POSM, FRESH",84.73484705882352,36.179257142857054,84.73484705882352,1.266273999999997,14.404923999999998
"DI0199855","2026-04-16","2026-04-17 17:00:00","2026-04-17 14:16:36","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",97.00422619047616,42.69370909090911,97.00422619047616,4.696308000000002,40.74177499999999
"DI0199856","2026-04-16","2026-04-17 17:00:00","2026-04-17 09:02:00","Kho trong - NKD","North East - North West","HDA","11T","DRY, POSM, FRESH",64.66720476190478,29.411390909090922,64.66720476190478,3.235253000000001,27.16022600000001
"DI0199857","2026-04-16","2026-04-17 17:00:00","2026-04-17 11:00:35","Kho trong - NKD","North Central Coast","HDA","5T","DRY, FRESH",64.76165454545455,33.5132,64.76165454545455,1.730464,15.015564000000001
"DI0199858","2026-04-16","2026-04-17 17:00:00","2026-04-17 17:00:00","Kho ngoài - NKD","North Central Coast","HDA","5T","DRY",77.9545590909091,43.712119999999985,77.9545590909091,2.1856059999999995,17.150003
"DI0199859","2026-04-16","2026-04-17 17:00:00","2026-04-17 13:08:46","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",33.34472380952383,12.437672727272728,33.34472380952383,1.368144,14.004784000000006
"DI0199860","2026-04-16","2026-04-17 17:00:00","2026-04-17 14:13:11","Kho trong - NKD","Ha Noi","HDA","3.5T","DRY, FRESH",95.31159411764708,52.46017142857143,95.31159411764708,1.836106,16.202971
"DI0199861","2026-04-16","2026-04-17 17:00:00","2026-04-17 08:27:49","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,49.35292857142857,100,0.690941,8.821328000000001
"DI0199862","2026-04-16","2026-04-17 17:00:00","2026-04-17 13:13:49","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",60.2036,26.620179999999998,60.2036,1.3310089999999999,13.244792
"DI0199863","2026-04-16","2026-04-17 17:00:00","2026-04-17 13:12:19","Kho trong - NKD","Ha Noi","HDA","11T","DRY, POSM",100,100,61.67685714285711,3.3798269999999957,18.720279999999985
